Time_abs/ps, Signal 1/nA, Signal 2/nA
  1189.800,     0.299243,     0.000446
  1189.850,     0.317244,     0.001409
  1189.900,     0.332546,     0.000424
  1189.950,     0.363118,     0.003252
  1190.000,     0.393840,     0.000734
  1190.050,     0.411455,     0.004683
  1190.100,     0.423625,     0.003131
  1190.150,     0.420497,     0.000270
  1190.200,     0.416374,     0.001231
  1190.250,     0.399215,     0.001182
  1190.300,     0.372359,     0.001157
  1190.350,     0.349150,    -0.000739
  1190.400,     0.310058,     0.002437
  1190.450,     0.277513,     0.001376
  1190.500,     0.263711,    -0.004157
  1190.550,     0.251942,    -0.002859
  1190.600,     0.254523,     0.001723
  1190.650,     0.266510,     0.001047
  1190.700,     0.273068,     0.001005
  1190.750,     0.278003,     0.001857
  1190.800,     0.280314,     0.000549
  1190.850,     0.266453,     0.003163
  1190.900,     0.248660,     0.001881
  1190.950,     0.230765,    -0.001633
  1191.000,     0.220738,     0.001331
  1191.050,     0.210922,     0.005279
  1191.100,     0.213767,     0.002717
  1191.150,     0.216671,     0.005161
  1191.200,     0.220927,     0.001127
  1191.250,     0.224859,    -0.000777
  1191.300,     0.237715,     0.002915
  1191.350,     0.246100,     0.000272
  1191.400,     0.254216,     0.001896
  1191.450,     0.253444,     0.004152
  1191.500,     0.254949,     0.002932
  1191.550,     0.258114,    -0.000385
  1191.600,     0.275644,    -0.001041
  1191.650,     0.290006,    -0.000041
  1191.700,     0.298949,    -0.000032
  1191.750,     0.312453,    -0.003929
  1191.800,     0.321948,    -0.000363
  1191.850,     0.319199,     0.000957
  1191.900,     0.325283,     0.000349
  1191.950,     0.324912,    -0.000856
  1192.000,     0.329090,     0.001428
  1192.050,     0.340934,    -0.000060
  1192.100,     0.343769,     0.004544
  1192.150,     0.357098,     0.004541
  1192.200,     0.347633,    -0.001646
  1192.250,     0.335304,    -0.000028
  1192.300,     0.326044,     0.000430
  1192.350,     0.304546,     0.003741
  1192.400,     0.276607,     0.001641
  1192.450,     0.252047,     0.001729
  1192.500,     0.246815,     0.000270
  1192.550,     0.245046,     0.003683
  1192.600,     0.238855,     0.002805
  1192.650,     0.243729,     0.003315
  1192.700,     0.248017,    -0.001354
  1192.750,     0.245256,     0.000826
  1192.800,     0.246378,     0.001060
  1192.850,     0.235631,    -0.000125
  1192.900,     0.230541,     0.000045
  1192.950,     0.236618,     0.003890
  1193.000,     0.247752,     0.002760
  1193.050,     0.247707,     0.003464
  1193.100,     0.251008,    -0.000397
  1193.150,     0.253733,     0.000147
  1193.200,     0.255513,     0.001078
  1193.250,     0.259590,     0.000354
  1193.300,     0.265753,    -0.000715
  1193.350,     0.272880,     0.000145
  1193.400,     0.268030,     0.002581
  1193.450,     0.262631,     0.002106
  1193.500,     0.260668,     0.001677
  1193.550,     0.258800,     0.003116
  1193.600,     0.246059,     0.004265
  1193.650,     0.239911,     0.001461
  1193.700,     0.251999,    -0.000806
  1193.750,     0.264350,     0.002672
  1193.800,     0.278092,     0.000844
  1193.850,     0.301934,    -0.001373
  1193.900,     0.304992,     0.001720
  1193.950,     0.301356,     0.001588
  1194.000,     0.289346,     0.001303
  1194.050,     0.273555,     0.000427
  1194.100,     0.264304,     0.002008
  1194.150,     0.254955,     0.001379
  1194.200,     0.250208,     0.002875
  1194.250,     0.258886,     0.002640
  1194.300,     0.263410,     0.000045
  1194.350,     0.258450,     0.001762
  1194.400,     0.265921,     0.002877
  1194.450,     0.268621,     0.005878
  1194.500,     0.272992,     0.000945
  1194.550,     0.272019,     0.000433
  1194.600,     0.268307,    -0.001080
  1194.650,     0.274816,     0.002033
  1194.700,     0.279357,     0.005182
  1194.750,     0.283330,     0.001366
  1194.800,     0.288893,     0.001409
  1194.850,     0.299334,     0.004259
  1194.900,     0.306315,     0.002628
  1194.950,     0.318983,     0.004016
  1195.000,     0.331121,    -0.001013
  1195.050,     0.320812,     0.000623
  1195.100,     0.323589,     0.005653
  1195.150,     0.319567,     0.001903
  1195.200,     0.302541,     0.001917
  1195.250,     0.285735,     0.003669
  1195.300,     0.268399,     0.002321
  1195.350,     0.265826,    -0.000364
  1195.400,     0.256986,    -0.000630
  1195.450,     0.258672,     0.001400
  1195.500,     0.259390,     0.001529
  1195.550,     0.261716,    -0.000652
  1195.600,     0.254788,     0.002681
  1195.650,     0.254726,     0.003864
  1195.700,     0.249293,     0.000081
  1195.750,     0.232642,     0.002072
  1195.800,     0.205761,     0.002666
  1195.850,     0.191187,    -0.000280
  1195.900,     0.173443,     0.000522
  1195.950,     0.153237,    -0.000740
  1196.000,     0.156913,     0.005513
  1196.050,     0.161725,     0.001824
  1196.100,     0.173386,    -0.002905
  1196.150,     0.192063,    -0.003853
  1196.200,     0.210828,    -0.001509
  1196.250,     0.238348,    -0.001111
  1196.300,     0.259706,    -0.003801
  1196.350,     0.279207,    -0.000814
  1196.400,     0.293190,     0.000215
  1196.450,     0.303658,    -0.002224
  1196.500,     0.313694,     0.000615
  1196.550,     0.329174,    -0.000923
  1196.600,     0.333566,    -0.002752
  1196.650,     0.345525,    -0.001050
  1196.700,     0.350525,     0.000536
  1196.750,     0.337315,    -0.001400
  1196.800,     0.317995,    -0.002182
  1196.850,     0.304983,    -0.001935
  1196.900,     0.284892,     0.002196
  1196.950,     0.286382,     0.001030
  1197.000,     0.293892,    -0.001735
  1197.050,     0.299277,    -0.001470
  1197.100,     0.297890,    -0.003680
  1197.150,     0.299942,    -0.003617
  1197.200,     0.299852,    -0.003416
  1197.250,     0.294220,    -0.001571
  1197.300,     0.281807,     0.001695
  1197.350,     0.278994,    -0.001360
  1197.400,     0.273300,    -0.003115
  1197.450,     0.265811,    -0.001287
  1197.500,     0.261610,    -0.005127
  1197.550,     0.244170,    -0.001433
  1197.600,     0.219285,     0.002020
  1197.650,     0.199341,    -0.001957
  1197.700,     0.183504,    -0.003269
  1197.750,     0.164037,    -0.000244
  1197.800,     0.166627,    -0.000376
  1197.850,     0.179168,     0.000802
  1197.900,     0.187456,    -0.002029
  1197.950,     0.191838,     0.004069
  1198.000,     0.195880,     0.000036
  1198.050,     0.195799,    -0.003375
  1198.100,     0.193324,     0.001698
  1198.150,     0.198179,     0.002856
  1198.200,     0.216433,    -0.000896
  1198.250,     0.243395,     0.004256
  1198.300,     0.259701,     0.005812
  1198.350,     0.282716,     0.005961
  1198.400,     0.302451,     0.006717
  1198.450,     0.312584,    -0.002215
  1198.500,     0.310397,     0.000537
  1198.550,     0.305923,     0.003344
  1198.600,     0.297854,     0.003654
  1198.650,     0.290642,    -0.000041
  1198.700,     0.290669,    -0.001919
  1198.750,     0.283171,    -0.001507
  1198.800,     0.281134,     0.000910
  1198.850,     0.275029,    -0.001208
  1198.900,     0.285863,    -0.002322
  1198.950,     0.287088,    -0.002923
  1199.000,     0.292837,    -0.003147
  1199.050,     0.304049,     0.001331
  1199.100,     0.303161,     0.000780
  1199.150,     0.290968,    -0.002127
  1199.200,     0.276721,    -0.000284
  1199.250,     0.257472,     0.000099
  1199.300,     0.235241,    -0.003740
  1199.350,     0.210411,    -0.001843
  1199.400,     0.181974,     0.000464
  1199.450,     0.171123,    -0.001862
  1199.500,     0.169384,    -0.000871
  1199.550,     0.181864,    -0.001713
  1199.600,     0.199471,     0.001182
  1199.650,     0.206920,    -0.001880
  1199.700,     0.210487,    -0.004213
  1199.750,     0.216343,    -0.001463
  1199.800,     0.211617,    -0.004160
  1199.850,     0.208952,    -0.002209
  1199.900,     0.218176,     0.000935
  1199.950,     0.220714,    -0.002103
  1200.000,     0.233383,    -0.003735
  1200.050,     0.244937,    -0.002162
  1200.100,     0.244040,     0.000370
  1200.150,     0.239814,    -0.000905
  1200.200,     0.236928,    -0.000345
  1200.250,     0.228673,     0.002115
  1200.300,     0.226573,    -0.001983
  1200.350,     0.235825,    -0.001136
  1200.400,     0.239394,     0.005612
  1200.450,     0.242334,     0.001304
  1200.500,     0.242219,     0.001142
  1200.550,     0.247771,     0.000165
  1200.600,     0.253181,     0.000336
  1200.650,     0.253581,     0.002595
  1200.700,     0.267238,     0.001860
  1200.750,     0.281758,     0.003839
  1200.800,     0.279550,     0.003507
  1200.850,     0.282291,     0.002492
  1200.900,     0.271199,     0.001851
  1200.950,     0.251519,     0.000007
  1201.000,     0.241459,     0.001297
  1201.050,     0.222027,     0.003712
  1201.100,     0.202125,     0.005252
  1201.150,     0.192105,     0.004699
  1201.200,     0.189667,     0.003757
  1201.250,     0.196173,     0.006194
  1201.300,     0.201903,     0.003985
  1201.350,     0.211580,     0.000112
  1201.400,     0.220855,     0.004456
  1201.450,     0.241731,     0.004170
  1201.500,     0.249847,     0.004382
  1201.550,     0.249749,     0.003508
  1201.600,     0.252663,     0.006578
  1201.650,     0.240330,     0.007657
  1201.700,     0.227357,     0.002470
  1201.750,     0.230130,     0.008181
  1201.800,     0.223408,     0.005255
  1201.850,     0.212722,     0.006311
  1201.900,     0.206163,     0.005276
  1201.950,     0.198097,     0.005597
  1202.000,     0.192390,     0.008129
  1202.050,     0.191835,     0.007567
  1202.100,     0.177660,     0.003835
  1202.150,     0.174106,     0.005735
  1202.200,     0.169864,     0.004313
  1202.250,     0.167196,     0.007439
  1202.300,     0.176523,     0.006636
  1202.350,     0.188410,     0.008435
  1202.400,     0.194075,     0.009904
  1202.450,     0.204282,     0.004897
  1202.500,     0.219230,     0.008754
  1202.550,     0.239679,     0.007743
  1202.600,     0.256247,     0.004684
  1202.650,     0.262407,     0.011232
  1202.700,     0.267554,     0.007982
  1202.750,     0.264151,     0.008733
  1202.800,     0.254759,     0.005031
  1202.850,     0.240062,     0.005338
  1202.900,     0.221060,     0.006220
  1202.950,     0.212108,     0.007150
  1203.000,     0.202864,     0.008116
  1203.050,     0.198514,     0.008488
  1203.100,     0.201152,     0.005089
  1203.150,     0.209230,     0.005879
  1203.200,     0.215577,     0.003672
  1203.250,     0.221925,     0.005834
  1203.300,     0.224357,     0.006433
  1203.350,     0.215928,     0.001921
  1203.400,     0.211957,     0.001573
  1203.450,     0.210986,     0.002251
  1203.500,     0.208185,     0.004008
  1203.550,     0.202639,     0.006185
  1203.600,     0.198537,     0.006760
  1203.650,     0.197179,     0.003324
  1203.700,     0.184304,     0.003669
  1203.750,     0.171708,     0.005758
  1203.800,     0.165082,     0.003935
  1203.850,     0.152671,     0.002081
  1203.900,     0.151488,     0.001729
  1203.950,     0.148638,     0.003762
  1204.000,     0.147806,     0.003620
  1204.050,     0.150935,     0.003896
  1204.100,     0.139988,     0.006424
  1204.150,     0.141562,     0.000652
  1204.200,     0.145518,     0.000798
  1204.250,     0.142909,     0.001750
  1204.300,     0.135864,     0.004227
  1204.350,     0.133567,     0.002637
  1204.400,     0.135078,    -0.000354
  1204.450,     0.125543,    -0.000110
  1204.500,     0.123147,     0.002945
  1204.550,     0.129990,     0.005673
  1204.600,     0.129803,    -0.000300
  1204.650,     0.122493,    -0.001159
  1204.700,     0.119487,     0.000373
  1204.750,     0.110928,     0.002361
  1204.800,     0.102674,     0.001856
  1204.850,     0.106182,     0.001740
  1204.900,     0.104731,     0.003927
  1204.950,     0.105300,    -0.000645
  1205.000,     0.124649,     0.003949
  1205.050,     0.140698,     0.001370
  1205.100,     0.140547,     0.001416
  1205.150,     0.147054,     0.000305
  1205.200,     0.157914,     0.000255
  1205.250,     0.168488,     0.000746
  1205.300,     0.176900,     0.005247
  1205.350,     0.177475,     0.002777
  1205.400,     0.178314,    -0.002480
  1205.450,     0.182334,     0.002005
  1205.500,     0.187460,     0.002172
  1205.550,     0.196516,     0.001878
  1205.600,     0.202210,     0.002617
  1205.650,     0.216497,     0.003832
  1205.700,     0.223742,     0.003240
  1205.750,     0.236664,     0.000768
  1205.800,     0.240495,    -0.001533
  1205.850,     0.239986,     0.000835
  1205.900,     0.234708,     0.000658
  1205.950,     0.223593,     0.002829
  1206.000,     0.209684,    -0.000823
  1206.050,     0.199289,     0.002911
  1206.100,     0.183272,     0.005000
  1206.150,     0.178390,     0.002477
  1206.200,     0.165487,    -0.001348
  1206.250,     0.145953,    -0.002591
  1206.300,     0.137220,     0.003349
  1206.350,     0.134842,     0.002461
  1206.400,     0.130274,    -0.000046
  1206.450,     0.133342,     0.003127
  1206.500,     0.137822,    -0.000558
  1206.550,     0.129339,     0.005966
  1206.600,     0.122895,     0.002851
  1206.650,     0.130024,     0.004003
  1206.700,     0.133483,     0.005830
  1206.750,     0.140209,     0.002270
  1206.800,     0.152644,     0.002346
  1206.850,     0.169747,    -0.001411
  1206.900,     0.185967,     0.003642
  1206.950,     0.196047,     0.002513
  1207.000,     0.200071,    -0.001147
  1207.050,     0.205829,     0.001497
  1207.100,     0.204346,     0.005259
  1207.150,     0.202843,     0.005872
  1207.200,     0.209653,     0.001261
  1207.250,     0.209803,     0.001257
  1207.300,     0.204142,     0.001719
  1207.350,     0.212964,     0.002687
  1207.400,     0.212943,     0.000322
  1207.450,     0.214743,     0.001631
  1207.500,     0.225092,     0.001805
  1207.550,     0.226034,     0.001215
  1207.600,     0.229847,     0.000694
  1207.650,     0.237220,     0.000343
  1207.700,     0.227439,     0.003523
  1207.750,     0.228653,     0.005237
  1207.800,     0.217842,     0.001759
  1207.850,     0.203540,     0.003037
  1207.900,     0.197751,     0.001082
  1207.950,     0.203409,     0.001017
  1208.000,     0.200772,     0.002015
  1208.050,     0.210028,    -0.000704
  1208.100,     0.226016,     0.005116
  1208.150,     0.229445,     0.006666
  1208.200,     0.225362,     0.006573
  1208.250,     0.222772,     0.002570
  1208.300,     0.217831,     0.000534
  1208.350,     0.206565,     0.004314
  1208.400,     0.197434,     0.003242
  1208.450,     0.192733,     0.001430
  1208.500,     0.182123,     0.004434
  1208.550,     0.155438,     0.001939
  1208.600,     0.139188,     0.000021
  1208.650,     0.122502,     0.005976
  1208.700,     0.115509,    -0.000123
  1208.750,     0.121548,     0.001068
  1208.800,     0.121313,     0.005654
  1208.850,     0.120159,     0.007891
  1208.900,     0.129341,     0.004334
  1208.950,     0.134941,     0.005125
  1209.000,     0.132152,     0.004109
  1209.050,     0.137737,     0.002540
  1209.100,     0.144979,     0.006837
  1209.150,     0.148136,     0.003735
  1209.200,     0.174175,     0.005730
  1209.250,     0.188931,     0.004629
  1209.300,     0.194509,     0.008360
  1209.350,     0.219064,     0.005344
  1209.400,     0.241392,     0.000863
  1209.450,     0.261755,     0.003100
  1209.500,     0.273372,     0.003121
  1209.550,     0.287985,     0.003979
  1209.600,     0.296339,     0.004680
  1209.650,     0.305923,     0.001962
  1209.700,     0.307452,    -0.000235
  1209.750,     0.308415,    -0.001455
  1209.800,     0.315025,     0.004399
  1209.850,     0.315941,     0.003172
  1209.900,     0.304606,     0.002918
  1209.950,     0.301919,     0.003100
  1210.000,     0.288280,     0.003231
  1210.050,     0.273059,     0.001689
  1210.100,     0.248525,     0.005089
  1210.150,     0.223038,     0.006185
  1210.200,     0.204701,     0.003477
  1210.250,     0.181324,     0.001327
  1210.300,     0.170922,     0.002216
  1210.350,     0.173620,     0.001278
  1210.400,     0.164459,     0.004078
  1210.450,     0.161802,     0.005653
  1210.500,     0.161936,     0.001883
  1210.550,     0.157323,     0.000527
  1210.600,     0.158530,    -0.002665
  1210.650,     0.157835,     0.002955
  1210.700,     0.153073,     0.002796
  1210.750,     0.152894,    -0.003664
  1210.800,     0.151166,    -0.000113
  1210.850,     0.156572,     0.000363
  1210.900,     0.166274,     0.000874
  1210.950,     0.169505,     0.002716
  1211.000,     0.182616,    -0.000081
  1211.050,     0.190922,     0.003218
  1211.100,     0.197064,     0.001892
  1211.150,     0.209061,     0.004195
  1211.200,     0.217915,     0.003477
  1211.250,     0.226163,     0.003768
  1211.300,     0.236602,     0.004499
  1211.350,     0.246035,     0.003920
  1211.400,     0.250731,     0.000002
  1211.450,     0.249443,     0.002862
  1211.500,     0.249165,     0.000309
  1211.550,     0.251299,     0.007238
  1211.600,     0.245773,     0.002787
  1211.650,     0.234272,    -0.000804
  1211.700,     0.218221,     0.002909
  1211.750,     0.207048,     0.005225
  1211.800,     0.194758,     0.004471
  1211.850,     0.177623,     0.003608
  1211.900,     0.167094,    -0.002828
  1211.950,     0.166687,     0.000547
  1212.000,     0.162549,     0.005112
  1212.050,     0.161263,     0.006803
  1212.100,     0.160494,     0.005638
  1212.150,     0.165378,     0.002432
  1212.200,     0.177061,     0.001921
  1212.250,     0.186563,     0.006784
  1212.300,     0.202633,     0.002097
  1212.350,     0.214323,     0.004160
  1212.400,     0.228068,     0.005092
  1212.450,     0.250595,     0.003926
  1212.500,     0.248971,     0.005335
  1212.550,     0.245259,     0.001114
  1212.600,     0.242885,     0.003824
  1212.650,     0.224867,     0.006766
  1212.700,     0.213439,     0.006752
  1212.750,     0.207376,     0.003669
  1212.800,     0.206980,     0.000141
  1212.850,     0.203476,     0.010329
  1212.900,     0.201812,     0.007874
  1212.950,     0.199447,     0.003936
  1213.000,     0.202384,     0.005174
  1213.050,     0.198759,     0.008745
  1213.100,     0.200053,     0.007572
  1213.150,     0.200296,     0.003787
  1213.200,     0.212466,     0.003620
  1213.250,     0.243209,     0.005502
  1213.300,     0.273039,     0.002829
  1213.350,     0.292117,     0.001225
  1213.400,     0.308106,     0.001796
  1213.450,     0.318410,     0.002389
  1213.500,     0.312419,     0.004447
  1213.550,     0.309872,     0.001680
  1213.600,     0.308050,     0.001675
  1213.650,     0.310578,     0.000996
  1213.700,     0.317406,     0.000762
  1213.750,     0.322699,     0.005127
  1213.800,     0.334833,     0.000349
  1213.850,     0.333186,    -0.002457
  1213.900,     0.328873,     0.003502
  1213.950,     0.324767,     0.004276
  1214.000,     0.318241,     0.002666
  1214.050,     0.322718,    -0.001019
  1214.100,     0.319036,    -0.001105
  1214.150,     0.314703,     0.000968
  1214.200,     0.311665,    -0.001759
  1214.250,     0.311712,    -0.000643
  1214.300,     0.304053,    -0.002902
  1214.350,     0.289249,    -0.001348
  1214.400,     0.284807,     0.001374
  1214.450,     0.285124,     0.000111
  1214.500,     0.289010,    -0.003039
  1214.550,     0.291405,     0.001856
  1214.600,     0.291511,    -0.000768
  1214.650,     0.301407,     0.001906
  1214.700,     0.307732,     0.001974
  1214.750,     0.299622,     0.003130
  1214.800,     0.299812,     0.001032
  1214.850,     0.300462,     0.000147
  1214.900,     0.301238,     0.002862
  1214.950,     0.298026,    -0.000974
  1215.000,     0.299332,    -0.003214
  1215.050,     0.304120,    -0.000247
  1215.100,     0.304427,    -0.001852
  1215.150,     0.299881,    -0.003206
  1215.200,     0.296628,    -0.000096
  1215.250,     0.295850,     0.000780
  1215.300,     0.292901,    -0.003039
  1215.350,     0.293162,     0.001827
  1215.400,     0.290910,     0.000708
  1215.450,     0.292804,    -0.000598
  1215.500,     0.304779,     0.002650
  1215.550,     0.300016,     0.000150
  1215.600,     0.299258,    -0.001573
  1215.650,     0.309546,     0.003653
  1215.700,     0.322730,     0.002391
  1215.750,     0.330385,    -0.002832
  1215.800,     0.332341,    -0.000502
  1215.850,     0.330085,     0.001383
  1215.900,     0.336718,    -0.000794
  1215.950,     0.342056,    -0.002221
  1216.000,     0.338484,    -0.003589
  1216.050,     0.329506,    -0.003655
  1216.100,     0.320994,     0.001251
  1216.150,     0.314663,    -0.002151
  1216.200,     0.316682,    -0.000338
  1216.250,     0.324526,     0.001516
  1216.300,     0.327131,    -0.000907
  1216.350,     0.335129,     0.000975
  1216.400,     0.347319,    -0.003175
  1216.450,     0.345364,    -0.003588
  1216.500,     0.346681,    -0.002021
  1216.550,     0.353103,    -0.000898
  1216.600,     0.352044,    -0.000423
  1216.650,     0.350314,     0.000302
  1216.700,     0.347249,    -0.001405
  1216.750,     0.337126,    -0.001282
  1216.800,     0.336408,    -0.001044
  1216.850,     0.326709,    -0.001798
  1216.900,     0.302679,    -0.001458
  1216.950,     0.292877,    -0.002926
  1217.000,     0.288389,    -0.002671
  1217.050,     0.285456,    -0.003006
  1217.100,     0.285906,    -0.005741
  1217.150,     0.281257,    -0.001788
  1217.200,     0.283650,    -0.003102
  1217.250,     0.288614,    -0.004140
  1217.300,     0.286333,    -0.002115
  1217.350,     0.288531,     0.001236
  1217.400,     0.282980,    -0.002095
  1217.450,     0.274154,    -0.004291
  1217.500,     0.285431,    -0.003664
  1217.550,     0.289784,    -0.002279
  1217.600,     0.292932,    -0.001338
  1217.650,     0.289437,     0.001079
  1217.700,     0.299920,     0.000282
  1217.750,     0.305935,    -0.001537
  1217.800,     0.302451,    -0.005613
  1217.850,     0.303359,    -0.005033
  1217.900,     0.309310,    -0.008645
  1217.950,     0.311522,    -0.005338
  1218.000,     0.305105,    -0.003766
  1218.050,     0.296547,     0.001550
  1218.100,     0.298076,     0.001723
  1218.150,     0.306029,    -0.001230
  1218.200,     0.309999,     0.001243
  1218.250,     0.312212,     0.002924
  1218.300,     0.317993,    -0.000201
  1218.350,     0.320678,    -0.000515
  1218.400,     0.310908,     0.000866
  1218.450,     0.314992,    -0.000843
  1218.500,     0.314256,     0.000017
  1218.550,     0.316309,    -0.000508
  1218.600,     0.325655,    -0.003522
  1218.650,     0.331900,     0.000331
  1218.700,     0.356586,     0.000115
  1218.750,     0.372971,     0.000822
  1218.800,     0.385005,     0.002301
  1218.850,     0.394062,     0.000819
  1218.900,     0.406323,     0.003458
  1218.950,     0.405852,     0.004101
  1219.000,     0.402538,    -0.001121
  1219.050,     0.401405,    -0.001537
  1219.100,     0.383329,    -0.001618
  1219.150,     0.360970,     0.001205
  1219.200,     0.343368,    -0.000357
  1219.250,     0.324365,    -0.001867
  1219.300,     0.306428,     0.001374
  1219.350,     0.298267,     0.002342
  1219.400,     0.284793,     0.000324
  1219.450,     0.277589,    -0.000111
  1219.500,     0.276835,    -0.000291
  1219.550,     0.274747,     0.001814
  1219.600,     0.284382,     0.001419
  1219.650,     0.283656,     0.001802
  1219.700,     0.284349,     0.001981
  1219.750,     0.286911,    -0.001159
  1219.800,     0.287488,    -0.003470
  1219.850,     0.289472,     0.001327
  1219.900,     0.287865,     0.000333
  1219.950,     0.298289,    -0.000719
  1220.000,     0.297640,     0.001680
  1220.050,     0.290785,    -0.000788
  1220.100,     0.299616,    -0.001533
  1220.150,     0.306251,    -0.002762
  1220.200,     0.302670,    -0.000359
  1220.250,     0.304743,    -0.004674
  1220.300,     0.314074,    -0.002355
  1220.350,     0.317460,    -0.000008
  1220.400,     0.316013,    -0.001124
  1220.450,     0.334310,    -0.003202
  1220.500,     0.343745,    -0.001493
  1220.550,     0.361362,     0.001257
  1220.600,     0.374744,    -0.002290
  1220.650,     0.385141,    -0.001142
  1220.700,     0.383511,    -0.001501
  1220.750,     0.374632,     0.000032
  1220.800,     0.365824,    -0.000592
  1220.850,     0.353886,    -0.002352
  1220.900,     0.344136,    -0.003681
  1220.950,     0.341027,    -0.004817
  1221.000,     0.329166,    -0.002506
  1221.050,     0.317120,    -0.000435
  1221.100,     0.305375,    -0.003723
  1221.150,     0.299179,    -0.004503
  1221.200,     0.298504,    -0.003732
  1221.250,     0.297793,    -0.004541
  1221.300,     0.300161,    -0.004711
  1221.350,     0.301033,    -0.001838
  1221.400,     0.304931,     0.001164
  1221.450,     0.313699,    -0.000418
  1221.500,     0.311517,     0.002128
  1221.550,     0.300088,     0.002404
  1221.600,     0.293464,    -0.000646
  1221.650,     0.281295,    -0.000519
  1221.700,     0.267852,    -0.002197
  1221.750,     0.265002,    -0.000995
  1221.800,     0.259084,    -0.002275
  1221.850,     0.264172,    -0.000771
  1221.900,     0.263528,    -0.003570
  1221.950,     0.254078,    -0.004532
  1222.000,     0.256182,    -0.002166
  1222.050,     0.272649,    -0.005809
  1222.100,     0.285681,    -0.002892
  1222.150,     0.298233,    -0.003805
  1222.200,     0.323443,    -0.002922
  1222.250,     0.334457,    -0.006933
  1222.300,     0.355051,    -0.002144
  1222.350,     0.369965,    -0.000141
  1222.400,     0.366939,    -0.005611
  1222.450,     0.372159,    -0.005559
  1222.500,     0.381089,    -0.001616
  1222.550,     0.384633,    -0.001536
  1222.600,     0.378656,    -0.002342
  1222.650,     0.373554,    -0.003600
  1222.700,     0.367553,    -0.003053
  1222.750,     0.356402,    -0.003024
  1222.800,     0.341936,    -0.003313
  1222.850,     0.324430,    -0.005243
  1222.900,     0.321762,    -0.006309
  1222.950,     0.328242,    -0.003835
  1223.000,     0.328867,    -0.003687
  1223.050,     0.336067,    -0.007925
  1223.100,     0.342887,    -0.006067
  1223.150,     0.352197,    -0.001856
  1223.200,     0.343528,    -0.004993
  1223.250,     0.339086,    -0.008787
  1223.300,     0.334401,    -0.007378
  1223.350,     0.327108,    -0.008183
  1223.400,     0.329434,    -0.005094
  1223.450,     0.322252,    -0.008693
  1223.500,     0.326844,    -0.010819
  1223.550,     0.326087,    -0.007477
  1223.600,     0.318176,    -0.009547
  1223.650,     0.301627,    -0.008864
  1223.700,     0.294901,    -0.006776
  1223.750,     0.287476,    -0.009852
  1223.800,     0.279521,    -0.010682
  1223.850,     0.293755,    -0.007013
  1223.900,     0.298139,    -0.006632
  1223.950,     0.302036,    -0.007058
  1224.000,     0.304634,    -0.009693
  1224.050,     0.305533,    -0.007805
  1224.100,     0.304476,    -0.006495
  1224.150,     0.305774,    -0.003558
  1224.200,     0.307062,    -0.006748
  1224.250,     0.308549,    -0.004911
  1224.300,     0.304748,    -0.005763
  1224.350,     0.311019,    -0.005116
  1224.400,     0.320202,    -0.001251
  1224.450,     0.322249,    -0.000123
  1224.500,     0.318702,    -0.000922
  1224.550,     0.322873,    -0.000810
  1224.600,     0.321046,     0.000962
  1224.650,     0.326092,     0.000561
  1224.700,     0.336265,    -0.000816
  1224.750,     0.335816,    -0.001855
  1224.800,     0.344316,    -0.002509
  1224.850,     0.347120,    -0.005213
  1224.900,     0.348481,    -0.000399
  1224.950,     0.342303,     0.002108
  1225.000,     0.341896,    -0.002396
  1225.050,     0.338849,    -0.001473
  1225.100,     0.338697,     0.004686
  1225.150,     0.334525,    -0.000376
  1225.200,     0.330269,     0.001991
  1225.250,     0.332483,     0.006964
  1225.300,     0.336950,     0.003894
  1225.350,     0.335734,     0.003444
  1225.400,     0.335115,    -0.001786
  1225.450,     0.329084,     0.002997
  1225.500,     0.330179,     0.003036
  1225.550,     0.333252,     0.000097
  1225.600,     0.327797,     0.004139
  1225.650,     0.320410,     0.001665
  1225.700,     0.329144,     0.003304
  1225.750,     0.329264,     0.002923
  1225.800,     0.322195,     0.001780
  1225.850,     0.316613,     0.002464
  1225.900,     0.312551,     0.004267
  1225.950,     0.306694,     0.003483
  1226.000,     0.301767,     0.006869
  1226.050,     0.295551,     0.004233
  1226.100,     0.288920,     0.000159
  1226.150,     0.288790,     0.004899
  1226.200,     0.284674,     0.005517
  1226.250,     0.283946,     0.006319
  1226.300,     0.292928,     0.009592
  1226.350,     0.293213,     0.009904
  1226.400,     0.293476,     0.014228
  1226.450,     0.289040,     0.014254
  1226.500,     0.287331,     0.013230
  1226.550,     0.284252,     0.009905
  1226.600,     0.287860,     0.011564
  1226.650,     0.280687,     0.011068
  1226.700,     0.271519,     0.011089
  1226.750,     0.280930,     0.012947
  1226.800,     0.282657,     0.013516
  1226.850,     0.277136,     0.015411
  1226.900,     0.279495,     0.014495
  1226.950,     0.285281,     0.013978
  1227.000,     0.276610,     0.016179
  1227.050,     0.277788,     0.015176
  1227.100,     0.280108,     0.014769
  1227.150,     0.275677,     0.015079
  1227.200,     0.274041,     0.015371
  1227.250,     0.276438,     0.020481
  1227.300,     0.274114,     0.017492
  1227.350,     0.264866,     0.015098
  1227.400,     0.264583,     0.018532
  1227.450,     0.260506,     0.016811
  1227.500,     0.261618,     0.016876
  1227.550,     0.269158,     0.015320
  1227.600,     0.267550,     0.017635
  1227.650,     0.262240,     0.015228
  1227.700,     0.262796,     0.011477
  1227.750,     0.257992,     0.011841
